area_code,area,proc_code,proc
223,Turkey,p034,"Oranges, Mandarines production"
223,Turkey,p035,"Lemons, Limes production"
223,Turkey,p036,Grapefruit production
223,Turkey,p037,"Citrus production, Other"
223,Turkey,p038,Bananas production
223,Turkey,p039,Plantains production
223,Turkey,p040,Apples production
223,Turkey,p041,Pineapples production
223,Turkey,p042,Dates production
223,Turkey,p043,Grapes production
223,Turkey,p044,"Fruits production, Other"
223,Turkey,p045,Coffee production
223,Turkey,p046,Cocoa Beans production
223,Turkey,p047,Tea production
223,Turkey,p048,Hops production
223,Turkey,p049,Pepper production
223,Turkey,p050,Pimento production
223,Turkey,p051,Cloves production
223,Turkey,p052,"Spices production, Other"
223,Turkey,p053,Jute production
223,Turkey,p054,Jute-Like Fibres production
223,Turkey,p055,"Soft-Fibres production, Other"
223,Turkey,p056,Sisal production
223,Turkey,p057,Abaca production
223,Turkey,p058,"Hard Fibres production, Other"
223,Turkey,p059,Tobacco production
223,Turkey,p060,Rubber production
223,Turkey,p061,Fodder crops production
223,Turkey,p062,Grazing production
223,Turkey,p063,Cotton production
223,Turkey,p064,"Sugar production, non-centrifugal"
223,Turkey,p065,Sugar production
223,Turkey,p066,"Sweeteners production, Other"
223,Turkey,p067,Soyabean Oil extraction
223,Turkey,p068,Groundnut Oil extraction
223,Turkey,p069,Sunflowerseed Oil extraction
223,Turkey,p070,Rape and Mustard Oil extraction
223,Turkey,p071,Cottonseed Oil extraction
223,Turkey,p072,Palmkernel Oil extraction
223,Turkey,p073,Palm Oil production
223,Turkey,p074,Coconut Oil extraction
223,Turkey,p075,Sesameseed Oil extraction
223,Turkey,p076,Olive Oil extraction
223,Turkey,p077,Ricebran Oil extraction
223,Turkey,p078,Maize Germ Oil extraction
223,Turkey,p079,"Oilcrops Oil extraction, Other"
223,Turkey,p080,Wine production
223,Turkey,p081,Beer production
223,Turkey,p082,"Beverages production, Fermented"
223,Turkey,p083,"Beverages production, Alcoholic"
223,Turkey,p084,"Alcohol production, Non-Food"
223,Turkey,p085,Cattle husbandry
223,Turkey,p086,Buffaloes husbandry
223,Turkey,p087,Sheep husbandry
223,Turkey,p088,Goats husbandry
223,Turkey,p089,Pigs farming
223,Turkey,p090,Poultry Birds farming
223,Turkey,p091,Horses husbandry
223,Turkey,p092,Asses husbandry
223,Turkey,p093,Mules husbandry
223,Turkey,p094,Camels husbandry
223,Turkey,p095,"Camelids husbandry, other"
223,Turkey,p096,Rabbits husbandry
223,Turkey,p097,"Rodents husbandry, other"
223,Turkey,p099,Dairy cattle husbandry
223,Turkey,p100,Dairy buffaloes husbandry
223,Turkey,p101,Dairy sheep husbandry
223,Turkey,p102,Dairy goats husbandry
223,Turkey,p103,Dairy camels husbandry
223,Turkey,p104,Cattle slaughtering
223,Turkey,p105,Buffaloes slaughtering
223,Turkey,p106,Sheep slaughtering
223,Turkey,p107,Goat slaughtering
223,Turkey,p108,Pigs slaughtering
223,Turkey,p109,Poultry slaughtering
223,Turkey,p110,Horses slaughtering
223,Turkey,p111,Asses slaughtering
223,Turkey,p112,Mules slaughtering
223,Turkey,p113,Camels slaughtering
223,Turkey,p114,"Camelids slaughtering, other"
223,Turkey,p115,Rabbits slaughtering
223,Turkey,p116,"Rodents slaughtering, other"
223,Turkey,p118,Beekeeping
223,Turkey,p119,Silkworm breeding
223,Turkey,p120,Fishing
225,United Arab Emirates,p001,Rice production
225,United Arab Emirates,p002,Wheat production
225,United Arab Emirates,p003,Barley production
225,United Arab Emirates,p004,Maize production
225,United Arab Emirates,p005,Rye production
225,United Arab Emirates,p006,Oat production
225,United Arab Emirates,p007,Millet production
225,United Arab Emirates,p008,Sorghum production
225,United Arab Emirates,p009,"Cereals production, Other"
225,United Arab Emirates,p010,Potatoes  production
225,United Arab Emirates,p011,Cassava production
225,United Arab Emirates,p012,Sweet potatoes production
225,United Arab Emirates,p013,"Roots production, Other"
225,United Arab Emirates,p014,Yams production
225,United Arab Emirates,p015,Sugar cane production
225,United Arab Emirates,p016,Sugar beet production
225,United Arab Emirates,p017,Beans production
225,United Arab Emirates,p018,Peas production
225,United Arab Emirates,p019,"Pulses  production, Other"
225,United Arab Emirates,p020,Nuts production
225,United Arab Emirates,p021,Soyabeans production
225,United Arab Emirates,p022,Groundnuts production
225,United Arab Emirates,p023,Sunflower seed production
225,United Arab Emirates,p024,Rape and Mustardseed production
225,United Arab Emirates,p025,Seed cotton production
225,United Arab Emirates,p026,Coconuts production
225,United Arab Emirates,p027,Sesame seed production
225,United Arab Emirates,p028,Oil palm fruit production
225,United Arab Emirates,p029,Olives production
225,United Arab Emirates,p030,"Oilcrops production, Other"
225,United Arab Emirates,p031,Tomatoes production
225,United Arab Emirates,p032,Onions production
225,United Arab Emirates,p033,"Vegetables production, Other"
225,United Arab Emirates,p034,"Oranges, Mandarines production"
225,United Arab Emirates,p035,"Lemons, Limes production"
225,United Arab Emirates,p036,Grapefruit production
225,United Arab Emirates,p037,"Citrus production, Other"
225,United Arab Emirates,p038,Bananas production
225,United Arab Emirates,p039,Plantains production
225,United Arab Emirates,p040,Apples production
225,United Arab Emirates,p041,Pineapples production
225,United Arab Emirates,p042,Dates production
225,United Arab Emirates,p043,Grapes production
225,United Arab Emirates,p044,"Fruits production, Other"
225,United Arab Emirates,p045,Coffee production
225,United Arab Emirates,p046,Cocoa Beans production
225,United Arab Emirates,p047,Tea production
225,United Arab Emirates,p048,Hops production
225,United Arab Emirates,p049,Pepper production
225,United Arab Emirates,p050,Pimento production
225,United Arab Emirates,p051,Cloves production
225,United Arab Emirates,p052,"Spices production, Other"
225,United Arab Emirates,p053,Jute production
225,United Arab Emirates,p054,Jute-Like Fibres production
225,United Arab Emirates,p055,"Soft-Fibres production, Other"
225,United Arab Emirates,p056,Sisal production
225,United Arab Emirates,p057,Abaca production
225,United Arab Emirates,p058,"Hard Fibres production, Other"
225,United Arab Emirates,p059,Tobacco production
225,United Arab Emirates,p060,Rubber production
225,United Arab Emirates,p061,Fodder crops production
225,United Arab Emirates,p062,Grazing production
225,United Arab Emirates,p063,Cotton production
225,United Arab Emirates,p064,"Sugar production, non-centrifugal"
225,United Arab Emirates,p065,Sugar production
225,United Arab Emirates,p066,"Sweeteners production, Other"
225,United Arab Emirates,p067,Soyabean Oil extraction
225,United Arab Emirates,p068,Groundnut Oil extraction
225,United Arab Emirates,p069,Sunflowerseed Oil extraction
225,United Arab Emirates,p070,Rape and Mustard Oil extraction
225,United Arab Emirates,p071,Cottonseed Oil extraction
225,United Arab Emirates,p072,Palmkernel Oil extraction
225,United Arab Emirates,p073,Palm Oil production
225,United Arab Emirates,p074,Coconut Oil extraction
225,United Arab Emirates,p075,Sesameseed Oil extraction
225,United Arab Emirates,p076,Olive Oil extraction
225,United Arab Emirates,p077,Ricebran Oil extraction
225,United Arab Emirates,p078,Maize Germ Oil extraction
225,United Arab Emirates,p079,"Oilcrops Oil extraction, Other"
225,United Arab Emirates,p080,Wine production
225,United Arab Emirates,p081,Beer production
225,United Arab Emirates,p082,"Beverages production, Fermented"
225,United Arab Emirates,p083,"Beverages production, Alcoholic"
225,United Arab Emirates,p084,"Alcohol production, Non-Food"
225,United Arab Emirates,p085,Cattle husbandry
225,United Arab Emirates,p086,Buffaloes husbandry
225,United Arab Emirates,p087,Sheep husbandry
225,United Arab Emirates,p088,Goats husbandry
225,United Arab Emirates,p089,Pigs farming
225,United Arab Emirates,p090,Poultry Birds farming
225,United Arab Emirates,p091,Horses husbandry
225,United Arab Emirates,p092,Asses husbandry
225,United Arab Emirates,p093,Mules husbandry
225,United Arab Emirates,p094,Camels husbandry
225,United Arab Emirates,p095,"Camelids husbandry, other"
225,United Arab Emirates,p096,Rabbits husbandry
225,United Arab Emirates,p097,"Rodents husbandry, other"
225,United Arab Emirates,p099,Dairy cattle husbandry
225,United Arab Emirates,p100,Dairy buffaloes husbandry
225,United Arab Emirates,p101,Dairy sheep husbandry
225,United Arab Emirates,p102,Dairy goats husbandry
225,United Arab Emirates,p103,Dairy camels husbandry
225,United Arab Emirates,p104,Cattle slaughtering
225,United Arab Emirates,p105,Buffaloes slaughtering
225,United Arab Emirates,p106,Sheep slaughtering
225,United Arab Emirates,p107,Goat slaughtering
225,United Arab Emirates,p108,Pigs slaughtering
225,United Arab Emirates,p109,Poultry slaughtering
225,United Arab Emirates,p110,Horses slaughtering
225,United Arab Emirates,p111,Asses slaughtering
225,United Arab Emirates,p112,Mules slaughtering
225,United Arab Emirates,p113,Camels slaughtering
225,United Arab Emirates,p114,"Camelids slaughtering, other"
225,United Arab Emirates,p115,Rabbits slaughtering
225,United Arab Emirates,p116,"Rodents slaughtering, other"
225,United Arab Emirates,p118,Beekeeping
225,United Arab Emirates,p119,Silkworm breeding
225,United Arab Emirates,p120,Fishing
226,Uganda,p001,Rice production
226,Uganda,p002,Wheat production
226,Uganda,p003,Barley production
226,Uganda,p004,Maize production
226,Uganda,p005,Rye production
226,Uganda,p006,Oat production
226,Uganda,p007,Millet production
226,Uganda,p008,Sorghum production
226,Uganda,p009,"Cereals production, Other"
226,Uganda,p010,Potatoes  production
226,Uganda,p011,Cassava production
226,Uganda,p012,Sweet potatoes production
226,Uganda,p013,"Roots production, Other"
226,Uganda,p014,Yams production
226,Uganda,p015,Sugar cane production
226,Uganda,p016,Sugar beet production
226,Uganda,p017,Beans production
226,Uganda,p018,Peas production
226,Uganda,p019,"Pulses  production, Other"
226,Uganda,p020,Nuts production
226,Uganda,p021,Soyabeans production
226,Uganda,p022,Groundnuts production
226,Uganda,p023,Sunflower seed production
226,Uganda,p024,Rape and Mustardseed production
226,Uganda,p025,Seed cotton production
226,Uganda,p026,Coconuts production
226,Uganda,p027,Sesame seed production
226,Uganda,p028,Oil palm fruit production
226,Uganda,p029,Olives production
226,Uganda,p030,"Oilcrops production, Other"
226,Uganda,p031,Tomatoes production
226,Uganda,p032,Onions production
226,Uganda,p033,"Vegetables production, Other"
226,Uganda,p034,"Oranges, Mandarines production"
226,Uganda,p035,"Lemons, Limes production"
226,Uganda,p036,Grapefruit production
226,Uganda,p037,"Citrus production, Other"
226,Uganda,p038,Bananas production
226,Uganda,p039,Plantains production
226,Uganda,p040,Apples production
226,Uganda,p041,Pineapples production
226,Uganda,p042,Dates production
226,Uganda,p043,Grapes production
226,Uganda,p044,"Fruits production, Other"
226,Uganda,p045,Coffee production
226,Uganda,p046,Cocoa Beans production
226,Uganda,p047,Tea production
226,Uganda,p048,Hops production
226,Uganda,p049,Pepper production
226,Uganda,p050,Pimento production
226,Uganda,p051,Cloves production
226,Uganda,p052,"Spices production, Other"
226,Uganda,p053,Jute production
226,Uganda,p054,Jute-Like Fibres production
226,Uganda,p055,"Soft-Fibres production, Other"
226,Uganda,p056,Sisal production
226,Uganda,p057,Abaca production
226,Uganda,p058,"Hard Fibres production, Other"
226,Uganda,p059,Tobacco production
226,Uganda,p060,Rubber production
226,Uganda,p061,Fodder crops production
226,Uganda,p062,Grazing production
226,Uganda,p063,Cotton production
226,Uganda,p064,"Sugar production, non-centrifugal"
226,Uganda,p065,Sugar production
226,Uganda,p066,"Sweeteners production, Other"
226,Uganda,p067,Soyabean Oil extraction
226,Uganda,p068,Groundnut Oil extraction
226,Uganda,p069,Sunflowerseed Oil extraction
226,Uganda,p070,Rape and Mustard Oil extraction
226,Uganda,p071,Cottonseed Oil extraction
226,Uganda,p072,Palmkernel Oil extraction
226,Uganda,p073,Palm Oil production
226,Uganda,p074,Coconut Oil extraction
226,Uganda,p075,Sesameseed Oil extraction
226,Uganda,p076,Olive Oil extraction
226,Uganda,p077,Ricebran Oil extraction
226,Uganda,p078,Maize Germ Oil extraction
226,Uganda,p079,"Oilcrops Oil extraction, Other"
226,Uganda,p080,Wine production
226,Uganda,p081,Beer production
226,Uganda,p082,"Beverages production, Fermented"
226,Uganda,p083,"Beverages production, Alcoholic"
226,Uganda,p084,"Alcohol production, Non-Food"
226,Uganda,p085,Cattle husbandry
226,Uganda,p086,Buffaloes husbandry
226,Uganda,p087,Sheep husbandry
226,Uganda,p088,Goats husbandry
226,Uganda,p089,Pigs farming
226,Uganda,p090,Poultry Birds farming
226,Uganda,p091,Horses husbandry
226,Uganda,p092,Asses husbandry
226,Uganda,p093,Mules husbandry
226,Uganda,p094,Camels husbandry
226,Uganda,p095,"Camelids husbandry, other"
226,Uganda,p096,Rabbits husbandry
226,Uganda,p097,"Rodents husbandry, other"
226,Uganda,p099,Dairy cattle husbandry
226,Uganda,p100,Dairy buffaloes husbandry
226,Uganda,p101,Dairy sheep husbandry
226,Uganda,p102,Dairy goats husbandry
226,Uganda,p103,Dairy camels husbandry
226,Uganda,p104,Cattle slaughtering
226,Uganda,p105,Buffaloes slaughtering
226,Uganda,p106,Sheep slaughtering
226,Uganda,p107,Goat slaughtering
226,Uganda,p108,Pigs slaughtering
226,Uganda,p109,Poultry slaughtering
226,Uganda,p110,Horses slaughtering
226,Uganda,p111,Asses slaughtering
226,Uganda,p112,Mules slaughtering
226,Uganda,p113,Camels slaughtering
226,Uganda,p114,"Camelids slaughtering, other"
226,Uganda,p115,Rabbits slaughtering
226,Uganda,p116,"Rodents slaughtering, other"
226,Uganda,p118,Beekeeping
226,Uganda,p119,Silkworm breeding
226,Uganda,p120,Fishing
228,USSR,p001,Rice production
228,USSR,p002,Wheat production
228,USSR,p003,Barley production
228,USSR,p004,Maize production
228,USSR,p005,Rye production
228,USSR,p006,Oat production
228,USSR,p007,Millet production
228,USSR,p008,Sorghum production
228,USSR,p009,"Cereals production, Other"
228,USSR,p010,Potatoes  production
228,USSR,p011,Cassava production
228,USSR,p012,Sweet potatoes production
228,USSR,p013,"Roots production, Other"
228,USSR,p014,Yams production
228,USSR,p015,Sugar cane production
228,USSR,p016,Sugar beet production
228,USSR,p017,Beans production
228,USSR,p018,Peas production
228,USSR,p019,"Pulses  production, Other"
228,USSR,p020,Nuts production
228,USSR,p021,Soyabeans production
228,USSR,p022,Groundnuts production
228,USSR,p023,Sunflower seed production
228,USSR,p024,Rape and Mustardseed production
228,USSR,p025,Seed cotton production
228,USSR,p026,Coconuts production
228,USSR,p027,Sesame seed production
228,USSR,p028,Oil palm fruit production
228,USSR,p029,Olives production
228,USSR,p030,"Oilcrops production, Other"
228,USSR,p031,Tomatoes production
228,USSR,p032,Onions production
228,USSR,p033,"Vegetables production, Other"
228,USSR,p034,"Oranges, Mandarines production"
228,USSR,p035,"Lemons, Limes production"
228,USSR,p036,Grapefruit production
228,USSR,p037,"Citrus production, Other"
228,USSR,p038,Bananas production
228,USSR,p039,Plantains production
228,USSR,p040,Apples production
228,USSR,p041,Pineapples production
228,USSR,p042,Dates production
228,USSR,p043,Grapes production
228,USSR,p044,"Fruits production, Other"
228,USSR,p045,Coffee production
228,USSR,p046,Cocoa Beans production
228,USSR,p047,Tea production
228,USSR,p048,Hops production
228,USSR,p049,Pepper production
228,USSR,p050,Pimento production
228,USSR,p051,Cloves production
228,USSR,p052,"Spices production, Other"
228,USSR,p053,Jute production
228,USSR,p054,Jute-Like Fibres production
228,USSR,p055,"Soft-Fibres production, Other"
228,USSR,p056,Sisal production
228,USSR,p057,Abaca production
228,USSR,p058,"Hard Fibres production, Other"
228,USSR,p059,Tobacco production
228,USSR,p060,Rubber production
228,USSR,p061,Fodder crops production
228,USSR,p062,Grazing production
228,USSR,p063,Cotton production
228,USSR,p064,"Sugar production, non-centrifugal"
228,USSR,p065,Sugar production
228,USSR,p066,"Sweeteners production, Other"
228,USSR,p067,Soyabean Oil extraction
228,USSR,p068,Groundnut Oil extraction
228,USSR,p069,Sunflowerseed Oil extraction
228,USSR,p070,Rape and Mustard Oil extraction
228,USSR,p071,Cottonseed Oil extraction
228,USSR,p072,Palmkernel Oil extraction
228,USSR,p073,Palm Oil production
228,USSR,p074,Coconut Oil extraction
228,USSR,p075,Sesameseed Oil extraction
228,USSR,p076,Olive Oil extraction
228,USSR,p077,Ricebran Oil extraction
228,USSR,p078,Maize Germ Oil extraction
228,USSR,p079,"Oilcrops Oil extraction, Other"
228,USSR,p080,Wine production
